"DateTime","open","high","low","close"
2021-12-14 14:17:00,370.58,370.6,370.54,370.54
2021-12-14 14:18:00,370.54,370.6,370.54,370.56
2021-12-14 14:19:00,370.56,370.58,370.56,370.56
2021-12-14 14:20:00,370.56,370.62,370.56,370.6
2021-12-14 14:21:00,370.64,370.64,370.58,370.58
2021-12-14 14:22:00,370.6,370.62,370.58,370.6
2021-12-14 14:23:00,370.6,370.62,370.58,370.58
2021-12-14 14:24:00,370.56,370.6,370.56,370.58
2021-12-14 14:25:00,370.6,370.6,370.54,370.58
2021-12-14 14:26:00,370.54,370.56,370.52,370.52
2021-12-14 14:27:00,370.52,370.54,370.44,370.5
2021-12-14 14:28:00,370.5,370.5,370.46,370.46
2021-12-14 14:29:00,370.46,370.48,370.46,370.48
2021-12-14 14:30:00,370.48,370.5,370.46,370.46
2021-12-14 14:31:00,370.46,370.48,370.44,370.48
2021-12-14 14:32:00,370.46,370.5,370.46,370.46
2021-12-14 14:33:00,370.46,370.52,370.46,370.52
2021-12-14 14:34:00,370.5,370.58,370.5,370.5
2021-12-14 14:35:00,370.54,370.56,370.5,370.54
2021-12-14 14:36:00,370.54,370.56,370.52,370.52
2021-12-14 14:37:00,370.52,370.52,370.5,370.5
2021-12-14 14:38:00,370.52,370.52,370.52,370.52
2021-12-14 14:39:00,370.48,370.48,370.46,370.46
2021-12-14 14:40:00,370.5,370.5,370.5,370.5
2021-12-14 14:41:00,370.48,370.5,370.46,370.46
2021-12-14 14:42:00,370.46,370.48,370.44,370.48
2021-12-14 14:43:00,370.5,370.5,370.48,370.48
2021-12-14 14:44:00,370.48,370.48,370.46,370.46
2021-12-14 14:45:00,370.44,370.46,370.42,370.42
2021-12-14 14:46:00,370.46,370.54,370.44,370.5
2021-12-14 14:47:00,370.54,370.6,370.54,370.54
2021-12-14 14:48:00,370.54,370.56,370.52,370.56
2021-12-14 14:49:00,370.56,370.58,370.54,370.54
2021-12-14 14:50:00,370.56,370.62,370.56,370.62
2021-12-14 14:51:00,370.6,370.6,370.56,370.58
2021-12-14 14:52:00,370.6,370.6,370.56,370.56
2021-12-14 14:53:00,370.58,370.58,370.54,370.54
2021-12-14 14:54:00,370.56,370.6,370.56,370.58
2021-12-14 14:55:00,370.58,370.58,370.52,370.52
2021-12-14 14:56:00,370.54,370.56,370.52,370.54
2021-12-14 14:57:00,370.54,370.58,370.54,370.58
2021-12-14 14:58:00,370.6,370.6,370.48,370.56
2021-12-14 14:59:00,370.54,370.58,370.48,370.58
2021-12-14 15:00:00,370.58,370.58,370.58,370.58
2021-12-14 21:00:00,369.96,370.12,369.72,370.06
2021-12-14 21:01:00,370.12,370.12,369.92,369.96
2021-12-14 21:02:00,369.94,370.08,369.9,370.06
2021-12-14 21:03:00,370.02,370.02,369.96,369.98
2021-12-14 21:04:00,369.96,369.98,369.88,369.88
2021-12-14 21:05:00,369.82,369.88,369.7,369.82
2021-12-14 21:06:00,369.82,369.82,369.74,369.8
2021-12-14 21:07:00,369.84,369.86,369.74,369.74
2021-12-14 21:08:00,369.8,369.82,369.7,369.72
2021-12-14 21:09:00,369.74,369.74,369.56,369.68
2021-12-14 21:10:00,369.64,369.68,369.6,369.68
2021-12-14 21:11:00,369.7,369.8,369.7,369.8
2021-12-14 21:12:00,369.8,369.8,369.7,369.74
2021-12-14 21:13:00,369.72,369.8,369.72,369.8
2021-12-14 21:14:00,369.82,369.86,369.8,369.82
2021-12-14 21:15:00,369.8,369.8,369.66,369.66
2021-12-14 21:16:00,369.66,369.72,369.64,369.68
2021-12-14 21:17:00,369.7,369.7,369.7,369.7
2021-12-14 21:18:00,369.74,369.74,369.7,369.7
2021-12-14 21:19:00,369.7,369.72,369.64,369.7
2021-12-14 21:20:00,369.64,369.64,369.38,369.44
2021-12-14 21:21:00,369.38,369.44,369.12,369.26
2021-12-14 21:22:00,369.2,369.26,369,369.02
2021-12-14 21:23:00,369.02,369.26,369,369.18
2021-12-14 21:24:00,369.22,369.28,369.16,369.24
2021-12-14 21:25:00,369.2,369.22,369.08,369.16
2021-12-14 21:26:00,369.12,369.14,368.94,368.98
2021-12-14 21:27:00,369.04,369.04,368.86,369
2021-12-14 21:28:00,368.98,369.08,368.92,369.02
2021-12-14 21:29:00,368.98,369.14,368.98,369.12
2021-12-14 21:30:00,369,369.24,368.9,369.22
2021-12-14 21:31:00,369.2,369.28,369.1,369.12
2021-12-14 21:32:00,369,369.04,368.82,368.88
2021-12-14 21:33:00,368.88,368.88,368.48,368.64
2021-12-14 21:34:00,368.7,368.78,368.62,368.74
2021-12-14 21:35:00,368.72,368.8,368.62,368.8
2021-12-14 21:36:00,368.7,368.72,368.4,368.48
2021-12-14 21:37:00,368.52,368.58,368.34,368.54
2021-12-14 21:38:00,368.5,368.6,368.44,368.56
2021-12-14 21:39:00,368.58,368.64,368.46,368.5
2021-12-14 21:40:00,368.52,368.52,368,368.16
2021-12-14 21:41:00,368.16,368.22,367.94,368.2
2021-12-14 21:42:00,368.16,368.2,368.02,368.16
2021-12-14 21:43:00,368.14,368.2,368.04,368.18
2021-12-14 21:44:00,368.16,368.22,368.1,368.22
2021-12-14 21:45:00,368.18,368.2,367.94,368.2
2021-12-14 21:46:00,368.16,368.2,368.04,368.06
2021-12-14 21:47:00,368.04,368.14,367.82,367.86
2021-12-14 21:48:00,367.82,367.94,367.7,367.74
2021-12-14 21:49:00,367.72,367.92,367.72,367.84
2021-12-14 21:50:00,367.82,367.82,367.6,367.72
2021-12-14 21:51:00,367.72,367.96,367.6,367.84
2021-12-14 21:52:00,367.78,367.92,367.74,367.92
2021-12-14 21:53:00,367.96,367.96,367.6,367.62
2021-12-14 21:54:00,367.6,367.64,367.5,367.62
2021-12-14 21:55:00,367.56,367.74,367.56,367.7
2021-12-14 21:56:00,367.66,367.72,367.66,367.66
2021-12-14 21:57:00,367.68,367.74,367.62,367.68
2021-12-14 21:58:00,367.64,367.94,367.64,367.94
2021-12-14 21:59:00,367.84,367.84,367.72,367.72
2021-12-14 22:00:00,367.72,367.72,367.18,367.3
2021-12-14 22:01:00,367.3,367.32,367,367.12
2021-12-14 22:02:00,367.08,367.2,366.8,367.16
2021-12-14 22:03:00,367.18,367.18,367,367.16
2021-12-14 22:04:00,367.12,367.2,367,367.16
2021-12-14 22:05:00,367.16,367.18,366.88,366.92
2021-12-14 22:06:00,366.94,367.2,366.92,367.16
2021-12-14 22:07:00,367.14,367.18,367,367.02
2021-12-14 22:08:00,366.98,367.02,366.88,366.94
2021-12-14 22:09:00,366.96,367.04,366.92,367
2021-12-14 22:10:00,366.98,367.04,366.96,367.02
2021-12-14 22:11:00,366.98,367.1,366.96,367.06
2021-12-14 22:12:00,367.04,367.16,367,367.08
2021-12-14 22:13:00,367.06,367.14,366.96,367
2021-12-14 22:14:00,366.96,367.16,366.88,367.04
2021-12-14 22:15:00,367.04,367.08,366.96,367.06
2021-12-14 22:16:00,367.08,367.1,366.96,367.02
2021-12-14 22:17:00,366.96,367.12,366.88,366.98
2021-12-14 22:18:00,367,367.06,366.98,367.04
2021-12-14 22:19:00,367.08,367.18,367.06,367.12
2021-12-14 22:20:00,367.12,367.16,367.02,367.1
2021-12-14 22:21:00,367.08,367.1,366.96,366.96
2021-12-14 22:22:00,367.04,367.06,367,367.04
2021-12-14 22:23:00,367.06,367.12,367.02,367.08
2021-12-14 22:24:00,367.06,367.2,367.06,367.16
2021-12-14 22:25:00,367.14,367.18,367.08,367.16
2021-12-14 22:26:00,367.16,367.22,367.08,367.1
2021-12-14 22:27:00,367.14,367.32,367.14,367.26
2021-12-14 22:28:00,367.26,367.32,367.24,367.3
2021-12-14 22:29:00,367.32,367.42,367.3,367.42
2021-12-14 22:30:00,367.38,367.44,367.2,367.3
2021-12-14 22:31:00,367.3,367.4,367.24,367.24
2021-12-14 22:32:00,367.2,367.42,367.2,367.38
2021-12-14 22:33:00,367.34,367.42,367.32,367.4
2021-12-14 22:34:00,367.34,367.38,367.3,367.32
2021-12-14 22:35:00,367.28,367.4,367.26,367.36
2021-12-14 22:36:00,367.32,367.56,367.3,367.46
2021-12-14 22:37:00,367.4,367.48,367.4,367.48
2021-12-14 22:38:00,367.44,367.62,367.44,367.62
2021-12-14 22:39:00,367.62,367.62,367.46,367.5
2021-12-14 22:40:00,367.46,367.54,367.44,367.48
2021-12-14 22:41:00,367.48,367.54,367.48,367.54
2021-12-14 22:42:00,367.6,367.8,367.56,367.64
2021-12-14 22:43:00,367.64,367.76,367.58,367.66
2021-12-14 22:44:00,367.64,367.74,367.6,367.72
2021-12-14 22:45:00,367.66,367.66,367.52,367.6
2021-12-14 22:46:00,367.58,367.6,367.52,367.56
2021-12-14 22:47:00,367.7,367.86,367.7,367.8
2021-12-14 22:48:00,367.76,367.76,367.58,367.7
2021-12-14 22:49:00,367.74,367.92,367.74,367.84
2021-12-14 22:50:00,367.8,367.8,367.74,367.78
2021-12-14 22:51:00,367.82,367.98,367.74,367.78
2021-12-14 22:52:00,367.76,368,367.7,367.82
2021-12-14 22:53:00,367.82,367.88,367.78,367.88
2021-12-14 22:54:00,367.88,367.96,367.82,367.96
2021-12-14 22:55:00,367.96,368.62,367.96,368.62
2021-12-14 22:56:00,368.62,368.8,368.48,368.5
2021-12-14 22:57:00,368.58,368.8,368.56,368.62
2021-12-14 22:58:00,368.66,368.74,368.58,368.58
2021-12-14 22:59:00,368.54,368.58,368.36,368.42
2021-12-14 23:00:00,368.48,368.5,368.34,368.38
2021-12-14 23:01:00,368.52,368.52,368.34,368.34
2021-12-14 23:02:00,368.32,368.32,368.16,368.28
2021-12-14 23:03:00,368.34,368.34,368.1,368.18
2021-12-14 23:04:00,368.16,368.18,368.12,368.16
2021-12-14 23:05:00,368.18,368.34,368.18,368.32
2021-12-14 23:06:00,368.32,368.36,368.32,368.36
2021-12-14 23:07:00,368.34,368.34,368.22,368.28
2021-12-14 23:08:00,368.22,368.24,368.16,368.22
2021-12-14 23:09:00,368.24,368.26,368.16,368.16
2021-12-14 23:10:00,368.24,368.26,368.2,368.2
2021-12-14 23:11:00,368.2,368.22,368.16,368.22
2021-12-14 23:12:00,368.2,368.2,368.14,368.14
2021-12-14 23:13:00,368.16,368.18,368.14,368.14
2021-12-14 23:14:00,368.1,368.22,368.1,368.12
2021-12-14 23:15:00,368.2,368.2,368,368
2021-12-14 23:16:00,368,368,367.88,367.9
2021-12-14 23:17:00,367.88,367.9,367.78,367.9
2021-12-14 23:18:00,367.88,367.96,367.88,367.96
2021-12-14 23:19:00,367.94,368.02,367.94,368
2021-12-14 23:20:00,368.02,368.04,367.98,368.02
2021-12-14 23:21:00,368,368.04,368,368.04
2021-12-14 23:22:00,368.06,368.06,367.98,368
2021-12-14 23:23:00,367.9,367.9,367.9,367.9
2021-12-14 23:24:00,367.94,367.96,367.88,367.9
2021-12-14 23:25:00,367.96,367.98,367.92,367.92
2021-12-14 23:26:00,367.86,367.94,367.86,367.92
2021-12-14 23:27:00,367.88,367.9,367.86,367.86
2021-12-14 23:28:00,367.84,367.86,367.78,367.86
2021-12-14 23:29:00,367.86,367.86,367.74,367.82
2021-12-14 23:30:00,367.7,367.84,367.7,367.82
2021-12-14 23:31:00,368,368,367.86,367.9
2021-12-14 23:32:00,367.92,367.94,367.92,367.94
2021-12-14 23:33:00,367.92,368.06,367.9,368.02
2021-12-14 23:34:00,368.08,368.12,368.06,368.08
2021-12-14 23:35:00,368.02,368.02,367.9,367.96
2021-12-14 23:36:00,367.96,367.98,367.94,367.96
2021-12-14 23:37:00,367.94,367.98,367.94,367.98
2021-12-14 23:38:00,367.98,368,367.98,368
2021-12-14 23:39:00,368.08,368.08,367.96,367.96
2021-12-14 23:40:00,368,368,367.98,367.98
2021-12-14 23:41:00,367.98,368.1,367.98,368.06
2021-12-14 23:42:00,368.04,368.04,368,368
2021-12-14 23:43:00,367.96,367.96,367.96,367.96
2021-12-14 23:44:00,367.96,367.98,367.92,367.98
2021-12-14 23:45:00,367.88,367.88,367.82,367.86
2021-12-14 23:46:00,367.88,367.88,367.88,367.88
2021-12-14 23:47:00,367.84,367.84,367.84,367.84
2021-12-14 23:48:00,367.94,367.96,367.94,367.96
2021-12-14 23:49:00,367.92,367.92,367.92,367.92
2021-12-14 23:50:00,367.98,368.16,367.98,368.16
2021-12-14 23:51:00,368.14,368.2,368.12,368.2
2021-12-14 23:52:00,368.2,368.2,368.2,368.2
2021-12-14 23:53:00,368.18,368.18,368.18,368.18
2021-12-14 23:54:00,368.22,368.32,368.2,368.24
2021-12-14 23:55:00,368.36,368.38,368.24,368.3
2021-12-14 23:56:00,368.26,368.26,368.16,368.22
2021-12-14 23:57:00,368.22,368.28,368.18,368.28
2021-12-14 23:58:00,368.3,368.34,368.3,368.3
2021-12-14 23:59:00,368.3,368.3,368.2,368.24
2021-12-15 00:00:00,368.26,368.26,368.22,368.22
2021-12-15 00:01:00,368.22,368.42,368.22,368.42
2021-12-15 00:02:00,368.38,368.4,368.38,368.4
2021-12-15 00:03:00,368.42,368.48,368.42,368.44
2021-12-15 00:04:00,368.5,368.6,368.44,368.44
2021-12-15 00:05:00,368.42,368.44,368.36,368.38
2021-12-15 00:06:00,368.36,368.42,368.28,368.38
2021-12-15 00:07:00,368.4,368.4,368.32,368.34
2021-12-15 00:08:00,NaN,NaN,NaN,NaN
2021-12-15 00:09:00,368.4,368.42,368.38,368.4
2021-12-15 00:10:00,368.4,368.4,368.4,368.4
2021-12-15 00:11:00,368.42,368.42,368.34,368.38
2021-12-15 00:12:00,368.38,368.38,368.28,368.32
2021-12-15 00:13:00,368.3,368.38,368.3,368.36
2021-12-15 00:14:00,368.28,368.34,368.28,368.34
2021-12-15 00:15:00,368.34,368.34,368.24,368.28
2021-12-15 00:16:00,NaN,NaN,NaN,NaN
2021-12-15 00:17:00,368.28,368.28,368.28,368.28
2021-12-15 00:18:00,368.28,368.28,368.14,368.14
2021-12-15 00:19:00,368.12,368.12,368.1,368.12
2021-12-15 00:20:00,368.12,368.12,368.1,368.1
2021-12-15 00:21:00,368.18,368.18,368.16,368.16
2021-12-15 00:22:00,368.1,368.12,368.02,368.1
2021-12-15 00:23:00,368.08,368.08,368.08,368.08
2021-12-15 00:24:00,368,368,368,368
2021-12-15 00:25:00,368,368.1,368,368.1
2021-12-15 00:26:00,368.1,368.1,368.04,368.1
2021-12-15 00:27:00,NaN,NaN,NaN,NaN
2021-12-15 00:28:00,NaN,NaN,NaN,NaN
2021-12-15 00:29:00,368.1,368.1,368.02,368.02
2021-12-15 00:30:00,368.02,368.02,367.92,367.94
2021-12-15 00:31:00,367.92,367.94,367.92,367.94
2021-12-15 00:32:00,367.98,367.98,367.92,367.94
2021-12-15 00:33:00,368,368.02,368,368.02
2021-12-15 00:34:00,367.96,368,367.94,368
2021-12-15 00:35:00,367.98,367.98,367.98,367.98
2021-12-15 00:36:00,367.92,367.96,367.92,367.96
2021-12-15 00:37:00,367.94,367.98,367.94,367.98
2021-12-15 00:38:00,367.98,368,367.98,368
2021-12-15 00:39:00,368.02,368.04,368.02,368.04
2021-12-15 00:40:00,367.96,367.96,367.96,367.96
2021-12-15 00:41:00,NaN,NaN,NaN,NaN
2021-12-15 00:42:00,NaN,NaN,NaN,NaN
2021-12-15 00:43:00,NaN,NaN,NaN,NaN
2021-12-15 00:44:00,367.94,367.94,367.9,367.9
2021-12-15 00:45:00,NaN,NaN,NaN,NaN
2021-12-15 00:46:00,367.9,367.9,367.9,367.9
2021-12-15 00:47:00,367.9,367.9,367.9,367.9
2021-12-15 00:48:00,NaN,NaN,NaN,NaN
2021-12-15 00:49:00,367.88,367.88,367.84,367.84
2021-12-15 00:50:00,367.84,367.9,367.82,367.9
2021-12-15 00:51:00,NaN,NaN,NaN,NaN
2021-12-15 00:52:00,NaN,NaN,NaN,NaN
2021-12-15 00:53:00,367.92,367.96,367.92,367.96
2021-12-15 00:54:00,367.98,367.98,367.98,367.98
2021-12-15 00:55:00,NaN,NaN,NaN,NaN
2021-12-15 00:56:00,368.04,368.06,367.98,367.98
2021-12-15 00:57:00,367.98,367.98,367.94,367.96
2021-12-15 00:58:00,368,368.08,368,368.02
2021-12-15 00:59:00,368.02,368.06,368,368.04
2021-12-15 01:00:00,368.04,368.12,368.04,368.08
2021-12-15 01:01:00,368.1,368.1,368.08,368.08
2021-12-15 01:02:00,368.08,368.08,368.06,368.06
2021-12-15 01:03:00,368.06,368.08,368.02,368.02
2021-12-15 01:04:00,368.04,368.04,368.04,368.04
2021-12-15 01:05:00,368.06,368.06,368.02,368.02
2021-12-15 01:06:00,368.02,368.06,368.02,368.04
2021-12-15 01:07:00,368.04,368.04,367.98,368
2021-12-15 01:08:00,368,368.02,367.98,368
2021-12-15 01:09:00,368,368.02,367.96,368.02
2021-12-15 01:10:00,368,368.02,368,368.02
2021-12-15 01:11:00,368.02,368.02,368,368.02
2021-12-15 01:12:00,367.96,367.98,367.92,367.98
2021-12-15 01:13:00,367.92,367.92,367.92,367.92
2021-12-15 01:14:00,367.96,367.96,367.96,367.96
2021-12-15 01:15:00,367.98,367.98,367.98,367.98
2021-12-15 01:16:00,367.94,367.94,367.94,367.94
2021-12-15 01:17:00,NaN,NaN,NaN,NaN
2021-12-15 01:18:00,368,368,368,368
2021-12-15 01:19:00,NaN,NaN,NaN,NaN
2021-12-15 01:20:00,NaN,NaN,NaN,NaN
2021-12-15 01:21:00,368,368,368,368
2021-12-15 01:22:00,367.94,367.96,367.92,367.92
2021-12-15 01:23:00,367.9,367.9,367.68,367.68
2021-12-15 01:24:00,NaN,NaN,NaN,NaN
2021-12-15 01:25:00,367.8,367.84,367.8,367.84
2021-12-15 01:26:00,367.82,367.82,367.82,367.82
2021-12-15 01:27:00,367.74,367.82,367.74,367.82
2021-12-15 01:28:00,367.82,367.82,367.8,367.8
2021-12-15 01:29:00,NaN,NaN,NaN,NaN
2021-12-15 01:30:00,367.76,367.76,367.76,367.76
2021-12-15 01:31:00,NaN,NaN,NaN,NaN
2021-12-15 01:32:00,NaN,NaN,NaN,NaN
2021-12-15 01:33:00,367.76,367.76,367.76,367.76
2021-12-15 01:34:00,NaN,NaN,NaN,NaN
2021-12-15 01:35:00,NaN,NaN,NaN,NaN
2021-12-15 01:36:00,NaN,NaN,NaN,NaN
2021-12-15 01:37:00,NaN,NaN,NaN,NaN
2021-12-15 01:38:00,367.74,367.74,367.74,367.74
2021-12-15 01:39:00,367.76,367.76,367.76,367.76
2021-12-15 01:40:00,NaN,NaN,NaN,NaN
2021-12-15 01:41:00,NaN,NaN,NaN,NaN
2021-12-15 01:42:00,367.68,367.68,367.68,367.68
2021-12-15 01:43:00,NaN,NaN,NaN,NaN
2021-12-15 01:44:00,NaN,NaN,NaN,NaN
2021-12-15 01:45:00,367.74,367.74,367.74,367.74
2021-12-15 01:46:00,367.76,367.76,367.76,367.76
2021-12-15 01:47:00,367.7,367.7,367.66,367.66
2021-12-15 01:48:00,367.74,367.8,367.74,367.8
2021-12-15 01:49:00,NaN,NaN,NaN,NaN
2021-12-15 01:50:00,NaN,NaN,NaN,NaN
2021-12-15 01:51:00,367.72,367.76,367.68,367.68
2021-12-15 01:52:00,NaN,NaN,NaN,NaN
2021-12-15 01:53:00,NaN,NaN,NaN,NaN
2021-12-15 01:54:00,NaN,NaN,NaN,NaN
2021-12-15 01:55:00,367.68,367.68,367.68,367.68
2021-12-15 01:56:00,367.68,367.68,367.68,367.68
2021-12-15 01:57:00,367.7,367.72,367.7,367.72
2021-12-15 01:58:00,NaN,NaN,NaN,NaN
2021-12-15 01:59:00,367.66,367.66,367.66,367.66
2021-12-15 02:00:00,NaN,NaN,NaN,NaN
2021-12-15 02:01:00,NaN,NaN,NaN,NaN
2021-12-15 02:02:00,367.68,367.68,367.68,367.68
2021-12-15 02:03:00,367.66,367.66,367.66,367.66
2021-12-15 02:04:00,NaN,NaN,NaN,NaN
2021-12-15 02:05:00,367.66,367.66,367.6,367.66
2021-12-15 02:06:00,367.66,367.7,367.66,367.7
2021-12-15 02:07:00,NaN,NaN,NaN,NaN
2021-12-15 02:08:00,NaN,NaN,NaN,NaN
2021-12-15 02:09:00,367.7,367.7,367.7,367.7
2021-12-15 02:10:00,NaN,NaN,NaN,NaN
2021-12-15 02:11:00,367.64,367.64,367.64,367.64
2021-12-15 02:12:00,NaN,NaN,NaN,NaN
2021-12-15 02:13:00,NaN,NaN,NaN,NaN
2021-12-15 02:14:00,367.6,367.6,367.6,367.6
2021-12-15 02:15:00,NaN,NaN,NaN,NaN
2021-12-15 02:16:00,NaN,NaN,NaN,NaN
2021-12-15 02:17:00,NaN,NaN,NaN,NaN
2021-12-15 02:18:00,367.64,367.64,367.62,367.62
2021-12-15 02:19:00,367.62,367.64,367.62,367.64
2021-12-15 02:20:00,367.58,367.66,367.58,367.66
2021-12-15 02:21:00,NaN,NaN,NaN,NaN
2021-12-15 02:22:00,NaN,NaN,NaN,NaN
2021-12-15 02:23:00,NaN,NaN,NaN,NaN
2021-12-15 02:24:00,367.7,367.78,367.64,367.76
2021-12-15 02:25:00,367.72,367.72,367.72,367.72
2021-12-15 02:26:00,367.74,367.84,367.74,367.76
2021-12-15 02:27:00,367.78,367.78,367.76,367.76
2021-12-15 02:28:00,367.76,367.88,367.76,367.76
2021-12-15 02:29:00,367.7,367.7,367.64,367.64
2021-12-15 02:30:00,NaN,NaN,NaN,NaN
2021-12-15 09:00:00,367.72,368,367.72,367.92
2021-12-15 09:01:00,367.92,367.96,367.9,367.94
2021-12-15 09:02:00,367.96,367.98,367.88,367.92
2021-12-15 09:03:00,367.86,367.96,367.86,367.92
2021-12-15 09:04:00,367.94,367.94,367.76,367.78
2021-12-15 09:05:00,367.74,367.84,367.64,367.78
2021-12-15 09:06:00,367.82,367.82,367.64,367.68
2021-12-15 09:07:00,367.6,367.66,367.54,367.6
2021-12-15 09:08:00,367.62,367.66,367.56,367.62
2021-12-15 09:09:00,367.62,367.62,367.56,367.56
2021-12-15 09:10:00,367.58,367.64,367.5,367.6
2021-12-15 09:11:00,367.62,367.64,367.6,367.62
2021-12-15 09:12:00,367.64,367.74,367.64,367.72
2021-12-15 09:13:00,367.7,367.76,367.68,367.72
2021-12-15 09:14:00,367.74,367.76,367.72,367.72
2021-12-15 09:15:00,367.74,367.74,367.64,367.64
2021-12-15 09:16:00,367.66,367.66,367.3,367.3
2021-12-15 09:17:00,367.3,367.52,367.3,367.48
2021-12-15 09:18:00,367.5,367.52,367.46,367.48
2021-12-15 09:19:00,367.52,367.58,367.5,367.5
2021-12-15 09:20:00,367.5,367.54,367.5,367.52
2021-12-15 09:21:00,367.52,367.52,367.5,367.52
2021-12-15 09:22:00,367.54,367.54,367.5,367.54
2021-12-15 09:23:00,367.54,367.6,367.54,367.54
2021-12-15 09:24:00,367.58,367.62,367.54,367.6
2021-12-15 09:25:00,367.6,367.62,367.56,367.58
2021-12-15 09:26:00,367.58,367.58,367.5,367.54
2021-12-15 09:27:00,367.5,367.5,367.46,367.46
2021-12-15 09:28:00,367.46,367.5,367.42,367.44
2021-12-15 09:29:00,367.44,367.44,367.42,367.44
2021-12-15 09:30:00,367.42,367.42,367.36,367.36
2021-12-15 09:31:00,367.38,367.5,367.38,367.46
2021-12-15 09:32:00,367.46,367.5,367.44,367.5
2021-12-15 09:33:00,367.42,367.46,367.4,367.44
2021-12-15 09:34:00,367.4,367.48,367.4,367.46
2021-12-15 09:35:00,367.48,367.56,367.46,367.5
2021-12-15 09:36:00,367.54,367.56,367.5,367.56
2021-12-15 09:37:00,367.56,367.62,367.56,367.58
2021-12-15 09:38:00,367.58,367.62,367.56,367.58
2021-12-15 09:39:00,367.62,367.68,367.58,367.64
2021-12-15 09:40:00,367.64,367.7,367.64,367.7
2021-12-15 09:41:00,367.7,367.7,367.66,367.66
2021-12-15 09:42:00,367.7,367.7,367.6,367.6
2021-12-15 09:43:00,367.6,367.68,367.6,367.62
2021-12-15 09:44:00,367.64,367.66,367.62,367.66
2021-12-15 09:45:00,367.64,367.66,367.6,367.62
2021-12-15 09:46:00,367.6,367.64,367.6,367.62
2021-12-15 09:47:00,367.64,367.7,367.62,367.66
2021-12-15 09:48:00,367.68,367.7,367.66,367.7
2021-12-15 09:49:00,367.7,367.8,367.68,367.76
2021-12-15 09:50:00,367.74,367.76,367.68,367.74
2021-12-15 09:51:00,367.76,367.8,367.72,367.76
2021-12-15 09:52:00,367.78,367.78,367.72,367.74
2021-12-15 09:53:00,367.76,367.76,367.7,367.7
2021-12-15 09:54:00,367.7,367.76,367.68,367.76
2021-12-15 09:55:00,367.74,367.78,367.72,367.76
2021-12-15 09:56:00,367.78,367.78,367.72,367.74
2021-12-15 09:57:00,367.76,367.76,367.68,367.7
2021-12-15 09:58:00,367.68,367.7,367.66,367.7
2021-12-15 09:59:00,367.64,367.68,367.58,367.62
2021-12-15 10:00:00,367.64,367.64,367.56,367.56
2021-12-15 10:01:00,367.58,367.6,367.58,367.6
2021-12-15 10:02:00,367.6,367.64,367.58,367.62
2021-12-15 10:03:00,367.6,367.64,367.6,367.6
2021-12-15 10:04:00,367.6,367.68,367.6,367.64
2021-12-15 10:05:00,367.66,367.74,367.66,367.72
2021-12-15 10:06:00,367.68,367.74,367.66,367.74
2021-12-15 10:07:00,367.74,367.74,367.66,367.7
2021-12-15 10:08:00,367.68,367.74,367.68,367.7
2021-12-15 10:09:00,367.72,367.74,367.68,367.7
2021-12-15 10:10:00,367.68,367.7,367.66,367.68
2021-12-15 10:11:00,367.68,367.68,367.62,367.68
2021-12-15 10:12:00,367.66,367.7,367.66,367.68
2021-12-15 10:13:00,367.68,367.7,367.62,367.66
2021-12-15 10:14:00,367.64,367.66,367.64,367.66
2021-12-15 10:15:00,NaN,NaN,NaN,NaN
2021-12-15 10:30:00,367.6,367.68,367.58,367.62
2021-12-15 10:31:00,367.6,367.62,367.52,367.52
2021-12-15 10:32:00,367.54,367.58,367.54,367.56
2021-12-15 10:33:00,367.6,367.6,367.56,367.56
2021-12-15 10:34:00,367.54,367.6,367.52,367.56
2021-12-15 10:35:00,367.54,367.54,367.46,367.46
2021-12-15 10:36:00,367.5,367.52,367.5,367.52
2021-12-15 10:37:00,367.52,367.56,367.52,367.54
2021-12-15 10:38:00,367.56,367.56,367.52,367.56
2021-12-15 10:39:00,367.56,367.58,367.52,367.58
2021-12-15 10:40:00,367.58,367.58,367.52,367.56
2021-12-15 10:41:00,367.56,367.6,367.56,367.6
2021-12-15 10:42:00,367.6,367.64,367.58,367.6
2021-12-15 10:43:00,367.62,367.62,367.58,367.6
2021-12-15 10:44:00,367.58,367.6,367.56,367.56
2021-12-15 10:45:00,367.58,367.62,367.54,367.6
2021-12-15 10:46:00,367.62,367.62,367.54,367.56
2021-12-15 10:47:00,367.6,367.62,367.54,367.6
2021-12-15 10:48:00,367.6,367.62,367.56,367.58
2021-12-15 10:49:00,367.56,367.58,367.52,367.52
2021-12-15 10:50:00,367.56,367.68,367.56,367.6
2021-12-15 10:51:00,367.6,367.62,367.6,367.6
2021-12-15 10:52:00,367.64,367.64,367.6,367.64
2021-12-15 10:53:00,367.64,367.64,367.58,367.6
2021-12-15 10:54:00,367.64,367.64,367.6,367.6
2021-12-15 10:55:00,367.64,367.64,367.6,367.6
2021-12-15 10:56:00,367.62,367.64,367.6,367.64
2021-12-15 10:57:00,367.64,367.64,367.58,367.58
2021-12-15 10:58:00,367.58,367.58,367.54,367.54
2021-12-15 10:59:00,367.56,367.6,367.56,367.6
2021-12-15 11:00:00,367.54,367.56,367.48,367.56
2021-12-15 11:01:00,367.56,367.58,367.52,367.58
2021-12-15 11:02:00,367.56,367.58,367.54,367.54
2021-12-15 11:03:00,367.54,367.56,367.5,367.52
2021-12-15 11:04:00,367.48,367.48,367.36,367.36
